"#","","Zip Code","Stat","Tower Name","Address","Unit Number","Current Price","Approx Liv Area","Beds Total","Baths Total","Actual Close Date","Total Monthly CIC","DOM","Sold Term","List Agent Full Name","List Agent ID","Selling Agent Full Name","Selling/Showing Agent ID"
"501","2591282","89103","A-ER","PANORAMA TOWERS","4575 Dean Martin DR","3007","$850,000","1,612","2","3","","$1,379.00","195","","Sonny Ho","214000","",""
"501","2611643","89103","A-ER","PANORAMA TOWERS","4575 Dean Martin DR","3112","$1,500,000","2,173","2","3","","$1,859.00","117","","Steve Gonzalez","235575","",""
"501","2629761","89103","A-ER","PANORAMA TOWERS","4575 Dean Martin DR","406","$515,000","1,385","2","2","","$960.00","54","","David Villalobos","236176","",""
"501","2624928","89103","A-ER","PANORAMA TOWERS","4575 Dean Martin DR","602","$335,000","780","1","2","","$575.00","73","","Ralph Morgutia","236974","",""
"501","2635995","89109","A-ER","METROPOLIS","360 East Desert Inn RD","1201","$975,000","2,534","2","3","","$1,392.00","23","","Del Wratten","240172","",""
"501","2641007","89109","A-ER","METROPOLIS","360 East Desert Inn RD","1402","$750,000","1,783","2","2","","$1,392.00","5","","Kristine M. Murray","236821","",""
"501","2604364","89109","A-ER","METROPOLIS","360 East DESERT INN RD","1703","$850,000","1,783","2","2","","$1,392.00","132","","Spenser McDonald","242283","",""
"501","2638484","89109","A-ER","METROPOLIS","360 East Desert Inn RD","1803","$775,000","1,783","2","2","","$1,392.00","4","","Magdalena Krzysztofiak","250981","",""
"501","2639751","89109","A-ER","METROPOLIS","360 East Desert Inn RD","404","$665,000","2,242","2","2","","$1,392.00","4","","Konrad Broock","231953","",""
"501","2603148","89109","A-ER","METROPOLIS","360 East DESERT INN RD","602","$700,000","2,317","2","2","","$1,392.00","127","","Spenser McDonald","242283","",""
"501","2632589","89109","A-ER","METROPOLIS","360 East Desert Inn RD","807","$799,999","2,520","2","2","","$1,392.00","41","","John W. Richardson Jr","238785","",""
"501","2545893","89109","A-ER","TRUMP INTERNATIONAL HOTEL LAS VEGAS","2000 North Fashion Show DR","1718","$275,000","534","0","1","","$562.00","384","","Thoai D. Nguyen","203444","",""
"501","2554176","89109","A-ER","TRUMP INTERNATIONAL HOTEL LAS VEGAS","2000 North Fashion Show DR","1906","$479,900","910","1","2","","$1,250.58","336","","Audrey R. Few","228386","",""
"501","2614943","89109","A-ER","TRUMP INTERNATIONAL HOTEL LAS VEGAS","2000 Fashion Show DR","2222","$479,900","974","1","2","","$1,250.58","109","","Rebecca R. Hinson","246777","",""
"501","2628004","89109","A-ER","TRUMP INTERNATIONAL HOTEL LAS VEGAS","2000 North Fashion Show DR","2515","$325,000","534","1","1","","$676.00","61","","Kristi Weidauer","210636","",""
"501","2635917","89109","A-ER","TRUMP INTERNATIONAL HOTEL LAS VEGAS","2000 Fashion Show DR","2702","$379,000","533","0","1","","$625.25","23","","Rebecca R. Hinson","246777","",""
"501","2588732","89109","A-ER","TRUMP INTERNATIONAL HOTEL LAS VEGAS","2000 FASHION SHOW DR","2922","$495,000","974","1","2","","$1,249.58","195","","Kamran D. Zand","217100","",""
"501","2611363","89109","A-ER","TRUMP INTERNATIONAL HOTEL LAS VEGAS","2000 North Fashion Show DR","4116","$289,000","533","0","1","","$649.00","82","","Michelle L. Manley","224836","",""
"501","2597030","89109","A-ER","TRUMP INTERNATIONAL HOTEL LAS VEGAS","2000 North Fashion Show DR","4822","$529,900","974","1","2","","$1,001.00","174","","Heidi L. Williams","229220","",""
"501","2577493","89109","A-ER","TRUMP INTERNATIONAL HOTEL LAS VEGAS","2000 North Fashion Show DR","4924","$322,500","534","0","1","","$553.00","199","","Dale A. Snyder","212505","",""
"501","2619016","89109","A-ER","TRUMP INTERNATIONAL HOTEL LAS VEGAS","2000 Fashion Show DR","5319","$299,900","533","0","1","","$624.25","83","","Rebecca R. Hinson","246777","",""
"501","1323365","89109","A-ER","TRUMP INTERNATIONAL HOTEL LAS VEGAS","2000 FASHION SHOW DR","5716","$599,900","533","0","1","","$625.25","4,326","","Merri Perry","220777","",""
"501","1323367","89109","A-ER","TRUMP INTERNATIONAL HOTEL LAS VEGAS","2000 FASHION SHOW DR","5717","$599,900","533","0","1","","$625.25","4,326","","Merri Perry","220777","",""
"501","2607034","89109","A-ER","TRUMP INTERNATIONAL HOTEL LAS VEGAS","2000 North Fashion Show DR","6006","$1,900,000","1,735","2","3","","$1,464.00","138","","Erin Patrick","237319","",""
"501","2621891","89101","A-ER","OTHER","924 South First ST","503","$580,000","695","1","1","","$174.00","84","","Aldo M. Martinez","004758","",""
"501","2638593","89169","A-ER","PLATINUM HOTEL","211 East Flamingo RD","1011","$269,000","931","1","1","","$845.00","12","","Christine Dang","213672","",""
"501","2554253","89169","A-ER","PLATINUM HOTEL","211 East Flamingo RD","1411","$299,999","931","1","1","","$968.00","339","","Lori Nelson","240372","",""
"501","2640246","89169","A-ER","PLATINUM HOTEL","211 East Flamingo RD","1511","$290,000","931","1","1","","$832.00","10","","Dalal Gullotta","230501","",""
"501","2587985","89169","A-ER","PLATINUM HOTEL","211 East Flamingo RD","1619","$799,000","2,180","2","2","","$2,002.33","204","","Lori Nelson","240372","",""
"501","2600196","89169","A-ER","PLATINUM HOTEL","211 East Flamingo RD","414","$260,000","750","1","1","","$659.00","142","","Kevin Schwallie","255137","",""
"501","2633724","89169","A-ER","PLATINUM HOTEL","211 East Flamingo RD","610","$273,000","941","1","1","","$845.00","0","","Darin Marques","225483","",""
"501","2639135","89169","A-ER","PLATINUM HOTEL","211 East Flamingo RD","614","$259,000","750","1","1","","$674.67","11","","Bianca  Maniu","235621","",""
"501","2615932","89169","A-ER","PLATINUM HOTEL","211 East Flamingo RD","615","$259,900","739","1","1","","$693.00","98","","Mariel Pamintuan-Esguerra","240421","",""
"501","2610584","89169","A-ER","PLATINUM HOTEL","211 East Flamingo RD","719","$295,000","922","1","1","","$823.00","37","","Jillian M. Batchelor","206719","",""
"501","2574190","89169","A-ER","PLATINUM HOTEL","211 East FLAMINGO RD","812","$265,000","941","1","1","","$780.00","155","","Jim R. Brooks","203473","",""
"501","2634000","89169","A-ER","PLATINUM HOTEL","211 East Flamingo RD","907","$277,777","750","1","1","","$674.67","33","","Bianca  Maniu","235621","",""
"501","2598792","89103","A-ER","PALMS PLACE","4381 West Flamingo RD","11306","$285,000","615","0","1","","$779.00","135","","Gary Chan","213908","",""
"501","2635285","89103","A-ER","PALMS PLACE","4381 West Flamingo RD","1207","$354,999","615","0","1","","$799.00","29","","Edna G. Ngowi","096706","",""
"501","2636470","89103","A-ER","PALMS PLACE","4381 West Flamingo RD","12319","$240,000","615","0","1","","$779.00","22","","April Lenna","244891","",""
"501","2594064","89103","A-ER","PALMS PLACE","4381 West Flamingo RD","1512","$319,000","615","0","1","","$781.00","185","","Kristine M. Murray","236821","",""
"501","2614176","89103","A-ER","PALMS PLACE","4381 West Flamingo RD","1601","$468,000","1,220","1","2","","$1,142.00","112","","Tanner Johnson","251532","",""
"501","2640793","89103","A-ER","PALMS PLACE","4381 West Flamingo RD","1606","$269,900","615","0","1","","$779.00","6","","Eric E. Schumacher","232201","",""
"501","2620367","89103","A-ER","PALMS PLACE","4381 West Flamingo RD","1607","$275,888","615","0","1","","$781.00","84","","Jim R. Brooks","203473","",""
"501","2600927","89103","A-ER","PALMS PLACE","4381 West Flamingo RD","17-309","$290,000","636","0","1","","$801.00","155","","Juana Zavala","221375","",""
"501","2630999","89103","A-ER","PALMS PLACE","4381 West Flamingo RD","1705","$299,999","615","0","1","","$573.00","48","","Jonathan Magno","011785","",""
"501","2610574","89103","A-ER","PALMS PLACE","4381 West Flamingo RD","1809","$325,000","636","0","1","","$806.00","125","","Jennifer Cuevas","230988","",""
"501","2564347","89103","A-ER","PALMS PLACE","4381 West Flamingo RD","1901","$499,999","1,220","1","2","","$1,546.00","298","","Roberta Camacho","226347","",""
"501","2564378","89103","A-ER","PALMS PLACE","4381 West Flamingo RD","1903","$309,999","615","0","1","","$779.00","298","","Roberta Camacho","226347","",""
"501","2587491","89103","A-ER","PALMS PLACE","4381 West Flamingo RD","1905","$299,000","615","0","1","","$780.83","206","","Denise Cesena","237437","",""
"501","2628486","89103","A-ER","PALMS PLACE","4381 West Flamingo RD","19321","$479,000","1,220","1","2","","$1,546.00","59","","Ellie Shefler","094576","",""
"501","2615308","89103","A-ER","PALMS PLACE","4381 FLAMINGO RD","2009","$334,900","636","0","1","","$806.00","109","","Irina Lolla","232498","",""
"501","2634235","89103","A-ER","PALMS PLACE","4381 West Flamingo RD","2022","$535,000","1,220","1","2","","$1,549.67","26","","Myra Hatten","233718","",""
"501","2609325","89103","A-ER","PALMS PLACE","4381 West Flamingo RD","20320","$345,000","615","0","1","","$552.00","125","","Jorge Fabian Lopez","227366","",""
"501","2633243","89103","A-ER","PALMS PLACE","4381 West Flamingo RD","2109","$295,000","636","1","1","","$806.00","35","","Melanie J. Ewell","219544","",""
"501","2635894","89103","A-ER","PALMS PLACE","4381 West Flamingo RD","2220","$305,000","615","0","1","","$780.92","26","","Myra Hatten","233718","",""
"501","2552984","89103","A-ER","PALMS PLACE","4381 West Flamingo RD","2221","$499,999","1,220","1","2","","$1,142.00","344","","Jonathan Magno","011785","",""
"501","2617410","89103","A-ER","PALMS PLACE","4381 West Flamingo RD","2302","$569,900","1,220","1","2","","$1,549.67","98","","Mark A. Nierras","097874","",""
"501","2634521","89103","A-ER","PALMS PLACE","4381 West FLAMINGO RD","2504","$315,000","615","0","1","","$780.83","33","","Ellie Shefler","094576","",""
"501","2611167","89103","A-ER","PALMS PLACE","4381 West FLAMINGO RD","2516","$309,990","615","0","1","","$779.00","117","","Ellie Shefler","094576","",""
"501","2626207","89103","A-ER","PALMS PLACE","4381 West Flamingo RD","2608","$335,000","615","0","1","","$781.00","67","","Heidi L. Johnson","209094","",""
"501","2573059","89103","A-ER","PALMS PLACE","4381 West Flamingo RD","2708","$340,000","615","0","1","","$780.67","257","","John Hildebrandt","232834","",""
"501","2610133","89103","A-ER","PALMS PLACE","4381 West Flamingo RD","27309","$309,000","636","0","1","","$1,612.00","126","","Andrew E. Blair","226936","",""
"501","2641104","89103","A-ER","PALMS PLACE","4381 West Flamingo RD","3002","$599,888","1,220","1","2","","$1,553.50","5","","Paul M. Bowler","200439","",""
"501","2635804","89103","A-ER","PALMS PLACE","4381 West Flamingo RD","3012","$325,900","615","0","1","","$779.00","19","","Kumiko Toyoda","219917","",""
"501","2613862","89103","A-ER","PALMS PLACE","4381 West Flamingo RD","3021","$545,000","1,220","1","2","","$1,549.67","112","","Elizabeth Brager","212532","",""
"501","2618324","89103","A-ER","PALMS PLACE","4381 West Flamingo RD","3119","$269,800","615","0","1","","$705.00","97","","Eleanor Cheng","096056","",""
"501","2632725","89103","A-ER","PALMS PLACE","4381 West Flamingo RD","3121","$525,000","1,220","1","2","","$800.83","36","","Jillian M. Batchelor","206719","",""
"501","2636717","89103","A-ER","PALMS PLACE","4381 West Flamingo RD","3206","$368,000","615","0","1","","$1,179.00","21","","Thomas Leigh","217459","",""
"501","2613898","89103","A-ER","PALMS PLACE","4381 West Flamingo RD","3501","$549,000","1,220","1","2","","$1,549.67","112","","Elizabeth Brager","212532","",""
"501","2581552","89103","A-ER","PALMS PLACE","4381 West FLAMINGO RD","3604","$349,888","615","0","1","","$781.00","228","","Jim R. Brooks","203473","",""
"501","2624168","89103","A-ER","PALMS PLACE","4381 West Flamingo RD","3607","$335,000","615","0","1","","$594.00","76","","Andy Truong","231011","",""
"501","2635765","89103","A-ER","PALMS PLACE","4381 West Flamingo RD","5220","$354,900","615","0","1","","$755.00","27","","Kumiko Toyoda","219917","",""
"501","2600182","89103","A-ER","PALMS PLACE","4381 West Flamingo RD","5316","$359,000","615","0","1","","$755.00","150","","Joie A. Jones","250929","",""
"501","2616793","89129","A-ER","PALMS PLACE","4381 West Flamingo RD","8304","$309,900","615","0","1","","$552.00","103","","Lian Redfield","234165","",""
"501","2607197","89103","A-ER","PALMS PLACE","4381 West Flamingo RD","903","$295,000","615","0","1","","$552.00","133","","Dolly Panagopoulos","004379","",""
"501","2614058","89103","A-ER","PALMS PLACE","4381 West Flamingo RD","909","$285,000","636","0","1","","$0.00","112","","Thomas Herrera","243975","",""
"501","2557681","89103","A-ER","PALMS PLACE","4381 West Flamingo RD","916","$329,900","615","0","1","","$596.00","325","","Jonathan Magno","011785","",""
"501","2632627","89109","A-ER","SIGNATURE AT MGM GRAND","125 East HARMON AVE","1018","$318,888","520","0","1","","$870.00","40","","Jim R. Brooks","203473","",""
